"loan_id","installment_id","installment_number","installment_duedate","repaid_date","capital_due","capital_paid","interests_paid"
"loan_9926426","8z78210y7hz4864g017hz6g70iz2005h","11","2022-05-31",NA,821.7099000000001,0,0
"loan_9926426","8z78210y7hz4864g017hz6g70iz2005y","10","2022-05-16",NA,807.2631999999999,72.1605,73.16
"loan_9926426","8z78210y7hz4864g017hz6g70iz00058","6","2022-03-15","2022-04-13",735.1173,735.1173,229.98
"loan_9926426","8z78210y7hz4864g017hz6g70iz20059","7","2022-03-31","2022-05-16",744.4905,744.4905,217.15
"loan_9926426","8z78210y7hz4864g017hz6g70i8y0053","1","2021-12-31","2022-01-02",577.0869,577.0869,388.47
"loan_4158898","8z7829497h145iyh017h1764153g77g1","1","2021-11-30","2021-11-29",730,730,0
"loan_4158898","8z7829497h145iyh017h1764153g77g3","3","2021-12-31","2021-12-27",659.1899999999999,659.1899999999999,0
"loan_4158898","8z7829497h145iyh017h1764153g77g2","2","2021-12-15","2021-12-12",423.4,423.4,0
"loan_4158898","8z7829497h145iyh017h1764154y77g7","7","2022-02-28",NA,0,0,0
"loan_4158898","8z7829497h145iyh017h1764154y77g4","4","2022-01-17","2022-01-11",730,730,0
"loan_4158898","8z7829497h145iyh017h1764154y77g8","8","2022-03-15",NA,0,0,0
"loan_4158898","8z7829497h145iyh017h1764154y77g6","6","2022-02-15","2022-02-01",378.3955,378.3955,0
"loan_4158898","8z7829497h145iyh017h1764154y77g5","5","2022-01-31","2022-01-30",438,438,0
"loan_5723754","8z782530801hy460018036ix0g3x21x1","6","2022-07-15",NA,659.7156,0,0
"loan_5723754","8z782530801hy460018036ix0g3x21x0","5","2022-06-30",NA,642.9329,0,0
"loan_5723754","8z782530801hy460018036ix0g2821hh","2","2022-05-16",NA,602.7464,0,0
"loan_5723754","8z782530801hy460018036ix0g3x21hx","3","2022-05-31",NA,610.645,0,0
"loan_5723754","8z782530801hy460018036ix0g2821hy","1","2022-05-02",NA,579.7806,0,0
"loan_5723754","8z782530801hy460018036ix0g4221x3","8","2022-08-15",NA,689.8573,0,0
"loan_5723754","8z782530801hy460018036ix0g3x21x2","7","2022-08-01",NA,672.1913,0,0
"loan_5723754","8z782530801hy460018036ix0g3x21hi","4","2022-06-15",NA,626.5809,0,0
"loan_9435396","8z7825637h0z11i8017h0yxiz343536z","3","2021-12-31","2021-12-30",529.25,529.25,0
"loan_9435396","8z7825637h0z11i8017h0yxiz343536y","5","2022-01-31","2022-01-27",529.25,529.25,0
"loan_9435396","8z7825637h0z11i8017h0yxiz346536i","8","2022-03-15","2022-03-12",526.3665,526.3665,0
"loan_9435396","8z7825637h0z11i8017h0yxiz32i5369","2","2021-12-15","2021-12-13",529.25,529.25,0
"loan_9435396","8z7825637h0z11i8017h0yxiz32i5368","1","2021-11-30","2021-11-27",529.25,529.25,0
"loan_9435396","8z7825637h0z11i8017h0yxiz343536h","6","2022-02-15","2022-02-13",529.25,529.25,0
"loan_9435396","8z7825637h0z11i8017h0yxiz343536g","4","2022-01-17","2022-01-13",529.25,529.25,0
"loan_9435396","8z7825637h0z11i8017h0yxiz343536x","7","2022-02-28","2022-02-28",529.25,529.25,0
"loan_9292596","8z782h717h6gi00y017h6h71975g35h4","5","2022-02-15","2022-02-08",389.09,389.09,0
"loan_9292596","8z782h717h6gi00y017h6h71975g35h1","2","2021-12-31","2021-12-27",389.09,389.09,0
"loan_9292596","8z782h717h6gi00y017h6h71975g35h3","4","2022-01-31","2022-01-22",389.09,389.09,0
"loan_9292596","8z782h717h6gi00y017h6h71975g35h2","3","2022-01-17","2022-01-10",389.09,389.09,0
"loan_9292596","8z782h717h6gi00y017h6h71975g35h5","6","2022-02-28","2022-02-22",388.8053,388.8053,0
"loan_9292596","8z782h717h6gi00y017h6h71974935h0","1","2021-12-15","2021-12-11",389.09,389.09,0
"loan_8633116","8z7801387y7xyig5017y8245x8gx7h0x","6","2022-01-17","2022-01-15",138.7,138.7,0
"loan_8633116","8z7801387y7xyig5017y8245x8gx7h0y","4","2021-12-15","2021-12-13",142.35,142.35,0
"loan_8633116","8z7801387y7xyig5017y8245x8gx7h0h","5","2021-12-31","2021-12-29",142.35,142.35,0
"loan_8633116","8z7801387y7xyig5017y8245x8z47h09","1","2021-11-01","2021-10-27",142.35,142.35,0
"loan_8633116","8z7801387y7xyig5017y8245x8z47h0g","3","2021-11-30","2021-11-26",142.35,142.35,0
"loan_8633116","8z7801387y7xyig5017y8245x8z47h0z","2","2021-11-16","2021-11-11",142.35,142.35,0
"loan_9579460","8z780421803783xy01803hxy9x52028h","3","2022-05-31","2022-05-30",200.75,200.75,0
"loan_9579460","8z780421803783xy01803hxy9x72028x","4","2022-06-15","2022-06-13",200.01999999999998,200.01999999999998,0
"loan_9579460","8z780421803783xy01803hxy9x52028g","1","2022-05-02","2022-04-30",200.75,200.75,0
"loan_9579460","8z780421803783xy01803hxy9x52028y","2","2022-05-16","2022-05-16",200.75,200.75,0
"loan_2518964","8z78238h7ig704i4017iggzg31hz2x3x","2","2022-05-02","2022-04-28",400.405,400.405,0
"loan_2518964","8z78238h7ig704i4017iggzg31hz2x3h","1","2022-04-18","2022-04-11",400.77,400.77,0
"loan_3586586","8z780x1i7x87248x017x89xi672i5473","4","2022-03-15","2022-03-10",108.77,108.77,0
"loan_3586586","8z780x1i7x87248x017x89xi672i5471","2","2022-02-15","2022-03-10",109.5,109.5,58
"loan_3586586","8z780x1i7x87248x017x89xi672i5472","3","2022-02-28","2022-03-10",109.5,109.5,58
"loan_3586586","8z780x1i7x87248x017x89xi672i5470","1","2022-01-31","2022-03-10",109.5,109.5,58
"loan_9775260","8z782896805g8iy4018066ggz06z7901","1","2022-05-16","2022-05-12",292,292,0
"loan_9775260","8z782896805g8iy4018066ggz06z7902","2","2022-05-31","2022-05-30",292,292,0
"loan_9775260","8z782896805g8iy4018066ggz06z7904","4","2022-06-30","2022-06-30",291.27,291.27,0
"loan_9775260","8z782896805g8iy4018066ggz06z7903","3","2022-06-15","2022-06-14",292,292,0
"loan_6102702","8z780i087h762y60017h76x943552h54","8","2022-03-31","2022-03-25",856.0564,856.0564,24.48
"loan_6102702","8z780i087h762y60017h76x943522h50","4","2022-01-31","2022-01-28",817.2715,817.2715,141.45
"loan_6102702","8z780i087h762y60017h76x943522h51","5","2022-02-15","2022-02-11",837.1859,837.1859,114.17
"loan_6102702","8z780i087h762y60017h76x943522h4x","2","2021-12-31","2021-12-28",740.3952,740.3952,246.76
"loan_6102702","8z780i087h762y60017h76x943522h4i","3","2022-01-17","2022-01-14",772.2962,772.2962,203.06
"loan_6102702","8z780i087h762y60017h76x943522h4h","1","2021-12-15","2021-12-10",817.6510999999999,817.6510999999999,140.93
"loan_6102702","8z780i087h762y60017h76x943552h52","6","2022-02-28","2022-02-26",853.0706999999999,853.0706999999999,92.41
"loan_6102702","8z780i087h762y60017h76x943552h53","7","2022-03-15","2022-03-13",875.343,875.343,61.9
"loan_0947368","8z780ii77hh80xi9017hhg1289ih56y9","2","2022-01-17","2022-01-15",126.28999999999999,126.28999999999999,0
"loan_0947368","8z780ii77hh80xi9017hhg1289ih56yy","5","2022-02-28","2022-02-27",126.28999999999999,126.28999999999999,0
"loan_0947368","8z780ii77hh80xi9017hhg1289x056y8","1","2021-12-31","2021-12-28",126.28999999999999,126.28999999999999,0
"loan_0947368","8z780ii77hh80xi9017hhg1289ih56yz","3","2022-01-31","2022-01-30",126.28999999999999,126.28999999999999,0
"loan_0947368","8z780ii77hh80xi9017hhg1289ih56yh","6","2022-03-15","2022-03-14",124.1,124.1,0
"loan_0947368","8z780ii77hh80xi9017hhg1289ih56yg","4","2022-02-15","2022-02-14",126.28999999999999,126.28999999999999,0
"loan_5039428","8z780h687xi34h4y017xi6z4z723264x","4","2022-04-18","2022-04-04",158.41,158.41,0
"loan_5039428","8z780h687xi34h4y017xi6z4z723264h","3","2022-03-31","2022-04-04",158.41,158.41,58
"loan_5039428","8z780h687xi34h4y017xi6z4z723264g","1","2022-02-28","2022-02-18",316.82,316.82,0
"loan_5039428","8z780h687xi34h4y017xi6z4z742264i","5","2022-05-02","2022-05-04",156.22,156.22,58
"loan_5039428","8z780h687xi34h4y017xi6z4z7422650","6","2022-05-16",NA,0,0,0
"loan_5039428","8z780h687xi34h4y017xi6z4z723264y","2","2022-03-15","2022-03-15",158.41,158.41,0
"loan_0177974","8z7800y57hz49682017hz62i09g2777g","1","2021-12-31","2021-12-30",100.00999999999999,100.00999999999999,0
"loan_0177974","8z7800y57hz49682017hz62i09g2777y","2","2022-01-17","2022-01-17",100.00999999999999,100.00999999999999,0
"loan_0177974","8z7800y57hz49682017hz62i09g2777h","3","2022-01-31","2022-01-21",197.8227,197.8227,0
"loan_0177974","8z7800y57hz49682017hz62i09h6777x","4","2022-02-15",NA,0,0,0
"loan_7610380","8z780h387i07x91x017i08y67gx15z25","3","2022-03-31","2022-03-30",108.77,108.77,0
"loan_7610380","8z780h387i07x91x017i08y67gx15z24","2","2022-03-15","2022-03-01",219,219,0
"loan_7610380","8z780h387i07x91x017i08y67gx15z23","1","2022-02-28","2022-03-01",109.5,109.5,0
"loan_7610380","8z780h387i07x91x017i08y67gx15z26","4","2022-04-18",NA,0,0,0
"loan_5679778","8z7807yi7xz0hi6y017xz37334z54ih2","3","2022-03-15","2022-03-14",853.4941,853.4941,180.83
"loan_5679778","8z7807yi7xz0hi6y017xz37334z54ih6","7","2022-05-16","2022-05-16",932.1443,932.1443,73.09
"loan_5679778","8z7807yi7xz0hi6y017xz37334894ih0","1","2022-02-15","2022-02-14",777.5522000000001,777.5522000000001,284.86
"loan_5679778","8z7807yi7xz0hi6y017xz37334894ih1","2","2022-02-28","2022-02-28",833.2000999999999,833.2000999999999,208.63
"loan_5679778","8z7807yi7xz0hi6y017xz37334z54ih5","6","2022-05-02","2022-04-30",916.4712000000001,916.4712000000001,94.56
"loan_5679778","8z7807yi7xz0hi6y017xz37334z54ih3","4","2022-03-31","2022-03-31",850.4499999999999,850.4499999999999,185
"loan_5679778","8z7807yi7xz0hi6y017xz37334z54ih4","5","2022-04-18","2022-04-16",882.0735999999999,882.0735999999999,141.68
"loan_5679778","8z7807yi7xz0hi6y017xz37334z84ih7","8","2022-05-31","2022-05-30",984.5145,984.5145,32.85
"loan_3572282","8z78252h7xzg34y3017xzx8x32g04yh4","1","2022-02-15","2022-02-10",170.09,170.09,0
"loan_3572282","8z78252h7xzg34y3017xzx8x32y64yh9","6","2022-05-02","2022-05-04",168.63,168.63,58
"loan_3572282","8z78252h7xzg34y3017xzx8x32y64yh8","5","2022-04-18","2022-04-07",170.09,170.09,0
"loan_3572282","8z78252h7xzg34y3017xzx8x32g04yh5","2","2022-02-28","2022-02-28",170.09,170.09,0
"loan_3572282","8z78252h7xzg34y3017xzx8x32g04yh6","3","2022-03-15","2022-03-14",170.09,170.09,0
"loan_3572282","8z78252h7xzg34y3017xzx8x32g04yh7","4","2022-03-31","2022-03-30",170.09,170.09,0
"loan_4943488","8z782h3y7h0i3869017h0i7451x60537","1","2021-11-30","2021-11-11",627.8,627.8,0
"loan_1277532","8z7822027xgzz43z017xgggg23y05x05","2","2022-02-28","2022-07-29",223.38,223.38,58
"loan_1277532","8z7822027xgzz43z017xgggg23y05x04","1","2022-02-15","2022-07-29",224.10999999999999,224.10999999999999,58
"loan_7356918","8z7802x97x7yhy0y017x7x0zx6y44y37","4","2022-03-15","2022-03-12",2700.27,2700.27,0
"loan_7356918","8z7802x97x7yhy0y017x7x0zx6z74y34","1","2022-01-31","2022-02-01",2701,2701,0
"loan_7356918","8z7802x97x7yhy0y017x7x0zx6z74y35","2","2022-02-15","2022-02-11",2701,2701,0
"loan_7356918","8z7802x97x7yhy0y017x7x0zx6y44y36","3","2022-02-28","2022-02-27",2701,2701,0
"loan_6410536","8z78030g7h66y55g017h6z38x17i5703","7","2022-03-15","2022-03-04",247.47,247.47,0
"loan_6410536","8z78030g7h66y55g017h6z38x17i5702","6","2022-02-28","2022-03-04",124.83,124.83,58
"loan_6410536","8z78030g7h66y55g017h6z38x16556ix","2","2021-12-31","2021-12-30",125.56,125.56,0
"loan_6410536","8z78030g7h66y55g017h6z38x17i5704","8","2022-03-31",NA,0,0,0
"loan_6410536","8z78030g7h66y55g017h6z38x16556ih","1","2021-12-15","2021-12-19",125.56,125.56,58
"loan_6410536","8z78030g7h66y55g017h6z38x17i5701","5","2022-02-15","2022-02-17",125.56,125.56,58
"loan_6410536","8z78030g7h66y55g017h6z38x17i5700","4","2022-01-31","2022-01-31",125.56,125.56,0
"loan_6410536","8z78030g7h66y55g017h6z38x16556ii","3","2022-01-17","2022-01-17",125.56,125.56,0
"loan_3988362","8z780i377y935hh1017y948565642098","3","2021-11-30","2021-11-28",164.25,164.25,0
"loan_3988362","8z780i377y935hh1017y948565642099","4","2021-12-15","2021-12-14",164.25,164.25,0
"loan_3988362","8z780i377y935hh1017y948565642096","1","2021-11-01","2021-10-28",164.25,164.25,0
"loan_3988362","8z780i377y935hh1017y948565642097","2","2021-11-16","2021-11-12",164.25,164.25,0
"loan_2900010","8z780i5i7x34g32y017x3594y5454z25","5","2022-03-15","2022-03-30",321.93,321.93,58
"loan_2900010","8z780i5i7x34g32y017x3594y5454z24","4","2022-02-28","2022-02-17",322.65999999999997,322.65999999999997,0
"loan_2900010","8z780i5i7x34g32y017x3594y5454z21","1","2022-01-17","2022-01-15",322.65999999999997,322.65999999999997,0
"loan_2900010","8z780i5i7x34g32y017x3594y5454z23","3","2022-02-15","2022-02-17",322.65999999999997,322.65999999999997,58
"loan_2900010","8z780i5i7x34g32y017x3594y5454z22","2","2022-01-31","2022-01-28",322.65999999999997,322.65999999999997,0
"loan_2900010","8z780i5i7x34g32y017x3594y5484z26","6","2022-03-31","2022-03-30",320.46999999999997,320.46999999999997,0
"loan_9527850","8z780y377yx600g0017yx6960hzy333i","9","2022-03-15",NA,257.544,0,0
"loan_9527850","8z780y377yx600g0017yx6960hzi3342","12","2022-05-02",NA,252.361,0,0
"loan_9527850","8z780y377yx600g0017yx6960hzy333g","5","2022-01-17","2022-01-15",211.9555,211.9555,94.65
"loan_9527850","8z780y377yx600g0017yx6960h903337","1","2021-11-16","2021-11-16",223.8253,223.8253,78.39
"loan_9527850","8z780y377yx600g0017yx6960h90333z","4","2021-12-31","2021-12-23",253.95239999999998,253.95239999999998,37.12
"loan_9527850","8z780y377yx600g0017yx6960hzy333y","6","2022-01-31","2022-01-29",243.4623,243.4623,51.49
"loan_9527850","8z780y377yx600g0017yx6960h903338","2","2021-11-30","2021-11-30",224.1465,224.1465,77.95
"loan_9527850","8z780y377yx600g0017yx6960hzy333h","7","2022-02-15","2022-02-14",243.97329999999997,243.97329999999997,50.79
"loan_9527850","8z780y377yx600g0017yx6960hzi3340","10","2022-03-31",NA,262.1941,0,0
"loan_9527850","8z780y377yx600g0017yx6960hzi3341","11","2022-04-18",NA,266.95369999999997,0,0
"loan_9527850","8z780y377yx600g0017yx6960h903339","3","2021-12-15","2021-12-15",225.1539,225.1539,76.57
"loan_9527850","8z780y377yx600g0017yx6960hzy333x","8","2022-02-28","2022-03-01",253.74800000000002,253.74800000000002,37.4
"loan_2986248","8z782gi17hz9zy08017hzg7xg8221zyx","1","2021-12-31","2022-01-05",200.75,200.75,58
"loan_2986248","8z782gi17hz9zy08017hzg7xg8221zyi","2","2022-01-17","2022-01-22",200.01999999999998,200.01999999999998,58
"loan_9826026","8z7829097h5y717x017h5h0yx7x15989","1","2021-12-15","2021-11-26",606.4110000000001,606.4110000000001,0
"loan_8802502","8z782h717h6gi00y017h6x65x8564g5y","1","2021-12-15","2021-12-14",456.97999999999996,456.97999999999996,0
"loan_8802502","8z782h717h6gi00y017h6x65x8684g62","7","2022-03-15","2022-03-15",456.97999999999996,456.97999999999996,0
"loan_8802502","8z782h717h6gi00y017h6x65x8684g5x","3","2022-01-17","2022-01-14",456.97999999999996,456.97999999999996,0
"loan_8802502","8z782h717h6gi00y017h6x65x8684g60","5","2022-02-15","2022-02-15",456.97999999999996,456.97999999999996,0
"loan_8802502","8z782h717h6gi00y017h6x65x86z4g63","8","2022-03-31","2022-03-31",453.841,453.841,0
"loan_8802502","8z782h717h6gi00y017h6x65x8684g5i","4","2022-01-31","2022-01-31",456.97999999999996,456.97999999999996,0
"loan_8802502","8z782h717h6gi00y017h6x65x8684g61","6","2022-02-28","2022-02-27",456.97999999999996,456.97999999999996,0
"loan_8802502","8z782h717h6gi00y017h6x65x8564g5h","2","2021-12-31","2021-12-31",456.97999999999996,456.97999999999996,0
"loan_2775638","8z782hyg7xi34z99017xi5143hi55196","3","2022-03-31","2022-03-30",185.42,185.42,0
"loan_2775638","8z782hyg7xi34z99017xi5143hhy5194","1","2022-02-28","2022-02-27",185.42,185.42,0
"loan_2775638","8z782hyg7xi34z99017xi5143hi55197","4","2022-04-18","2022-04-18",185.42,185.42,0
"loan_2775638","8z782hyg7xi34z99017xi5143hi55199","6","2022-05-16","2022-05-06",181.916,181.916,0
"loan_2775638","8z782hyg7xi34z99017xi5143hi55198","5","2022-05-02","2022-04-25",185.42,185.42,0
"loan_2775638","8z782hyg7xi34z99017xi5143hi55195","2","2022-03-15","2022-03-14",185.42,185.42,0
"loan_5183652","8z782h1h7i551x96017i56818753736h","2","2022-03-31","2022-03-30",87.6,87.6,0
"loan_5183652","8z782h1h7i551x96017i568187707371","6","2022-05-31","2022-05-30",87.0525,87.0525,0
"loan_5183652","8z782h1h7i551x96017i56818753736y","1","2022-03-15","2022-03-30",87.6,87.6,58
"loan_5183652","8z782h1h7i551x96017i56818753736i","4","2022-05-02","2022-05-02",87.6,87.6,0
"loan_5183652","8z782h1h7i551x96017i568187707370","5","2022-05-16","2022-05-16",87.6,87.6,0
"loan_5183652","8z782h1h7i551x96017i56818753736x","3","2022-04-18","2022-04-18",87.6,87.6,0
"loan_4539920","8z782yi27xy4x91y017xy55417343095","6","2022-05-02",NA,562.6329,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417313092","3","2022-03-15",NA,518.4606,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417313091","2","2022-02-28",NA,518.1102,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417343097","8","2022-05-31",NA,547.3102,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417313093","4","2022-03-31",NA,527.2206,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417313090","1","2022-02-15",NA,521.3003,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417313094","5","2022-04-18",NA,534.1629,0,0
"loan_4539920","8z782yi27xy4x91y017xy55417343096","7","2022-05-16",NA,576.3423,0,0
"loan_7448490","8z782i917hhh348g017hhi7i525128yy","3","2022-01-31","2022-01-30",156.22,156.22,0
"loan_7448490","8z782i917hhh348g017hhi7i525128yg","2","2022-01-17","2022-01-17",156.22,156.22,0
"loan_7448490","8z782i917hhh348g017hhi7i525128yz","1","2021-12-31","2021-12-27",156.22,156.22,0
"loan_7448490","8z782i917hhh348g017hhi7i525128yh","4","2022-02-15","2022-02-16",156.22,156.22,0
"loan_7448490","8z782i917hhh348g017hhi7i525128yx","5","2022-02-28","2022-02-19",156.22,156.22,0
"loan_7448490","8z782i917hhh348g017hhi7i525328yi","6","2022-03-15","2022-03-14",152.132,152.132,0
"loan_3160226","8z78240h801h50gh01801x79h2y0186x","6","2022-07-15","2022-07-13",437.9635,437.9635,50.05
"loan_3160226","8z78240h801h50gh01801x79h2z91869","1","2022-05-02","2022-04-18",404.4273,404.4273,45.99
"loan_3160226","8z78240h801h50gh01801x79h2z9186z","2","2022-05-16","2022-05-10",320.84229999999997,320.84229999999997,151.25
"loan_3160226","8z78240h801h50gh01801x79h2y01870","8","2022-08-15","2022-08-11",401.25909999999993,401.25909999999993,14.35
"loan_3160226","8z78240h801h50gh01801x79h2y0186i","7","2022-08-01","2022-07-27",560.567,560.567,32.1
"loan_3160226","8z78240h801h50gh01801x79h2z9186y","4","2022-06-15","2022-06-11",394.1051,394.1051,73.27
"loan_3160226","8z78240h801h50gh01801x79h2y0186h","5","2022-06-30","2022-06-28",401.79929999999996,401.79929999999996,73
"loan_3160226","8z78240h801h50gh01801x79h2z9186g","3","2022-05-31","2022-05-28",367.6864,367.6864,109.98
"loan_2564844","8z78015h7yx60590017yx6559hi81852","6","2022-01-31",NA,456.25,0,0
"loan_2564844","8z78015h7yx60590017yx6559hi81853","7","2022-02-15",NA,456.25,0,0
"loan_2564844","8z78015h7yx60590017yx6559hi81854","8","2022-02-28",NA,455.52,0,0
"loan_2564844","8z78015h7yx60590017yx6559hhz184i","3","2021-12-15",NA,456.25,0,0
"loan_2564844","8z78015h7yx60590017yx6559hhz184h","1","2021-11-16",NA,456.25,0,0
"loan_2564844","8z78015h7yx60590017yx6559hhz1850","4","2021-12-31",NA,456.25,0,0
"loan_2564844","8z78015h7yx60590017yx6559hhz184x","2","2021-11-30",NA,456.25,0,0
"loan_2564844","8z78015h7yx60590017yx6559hi81851","5","2022-01-17",NA,456.25,0,0
"loan_4796850","8z78015h7yx60590017yx7g430yy5iy8","2","2021-11-30",NA,1441.75,0,0
"loan_4796850","8z78015h7yx60590017yx7g430yy5iy9","3","2021-12-15",NA,1441.75,0,0
"loan_4796850","8z78015h7yx60590017yx7g430g15iy7","1","2021-11-16",NA,1441.75,0,0
"loan_4796850","8z78015h7yx60590017yx7g430yy5iyz","4","2021-12-31",NA,1440.29,0,0
"loan_6778948","8z78042z7xyz1897017xyzg019i83gg7","3","2022-03-15","2022-03-31",119.72,119.72,58
"loan_6778948","8z78042z7xyz1897017xyzg019ig3ggz","6","2022-05-02","2022-06-01",118.25999999999999,118.25999999999999,58
"loan_6778948","8z78042z7xyz1897017xyzg019i83gg8","4","2022-03-31","2022-03-31",121.91,121.91,0
"loan_6778948","8z78042z7xyz1897017xyzg019i83gg9","5","2022-04-18","2022-04-16",119.72,119.72,0
"loan_6778948","8z78042z7xyz1897017xyzg019i83gg6","2","2022-02-28","2022-03-31",119.72,119.72,58
"loan_6778948","8z78042z7xyz1897017xyzg019i83gg5","1","2022-02-15","2022-03-31",120.45,120.45,58
"loan_4622404","8z7807017h386z88017h3gg3h53875iy","1","2021-11-30","2021-11-23",349.67,349.67,0
"loan_7677964","8z7803yz7h3h9178017h3igyy3i0004z","2","2021-12-15","2021-12-10",837.31,837.31,0
"loan_7677964","8z7803yz7h3h9178017h3igyy3i0004g","3","2021-12-31","2021-12-21",1673.9192,1673.9192,0
"loan_7677964","8z7803yz7h3h9178017h3igyy3i00049","1","2021-11-30","2021-11-26",837.31,837.31,0
"loan_7677964","8z7803yz7h3h9178017h3igyy3i0004y","4","2022-01-17",NA,0,0,0
"loan_8645382","8z780hz37ygy98xh017ygh7g147i2360","1","2021-11-16","2021-11-15",197.1,197.1,0
"loan_8645382","8z780hz37ygy98xh017ygh7g147i2361","2","2021-11-30","2021-11-29",197.1,197.1,0
"loan_8645382","8z780hz37ygy98xh017ygh7g147i2363","4","2021-12-31","2021-12-31",195.64,195.64,0
"loan_8645382","8z780hz37ygy98xh017ygh7g147i2362","3","2021-12-15","2021-12-14",197.1,197.1,0
"loan_6234050","8z780y367h6gi085017h6i21gh3z2086","7","2022-03-15",NA,0,0,0
"loan_6234050","8z780y367h6gi085017h6i21gh372082","3","2022-01-17",NA,0,0,0
"loan_6234050","8z780y367h6gi085017h6i21gh372084","5","2022-02-15",NA,0,0,0
"loan_6234050","8z780y367h6gi085017h6i21gh372083","4","2022-01-31",NA,0,0,0
"loan_6234050","8z780y367h6gi085017h6i21gh1h2080","1","2021-12-15","2021-12-08",2580.3309999999997,2580.3309999999997,0
"loan_6234050","8z780y367h6gi085017h6i21gh3z2087","8","2022-03-31",NA,0,0,0
"loan_6234050","8z780y367h6gi085017h6i21gh372081","2","2021-12-31",NA,0,0,0
"loan_6234050","8z780y367h6gi085017h6i21gh372085","6","2022-02-28",NA,0,0,0
